Inferior (PCI)";Densidade ;Referência;Fatores de Emissão;;Fatores de Emissão (unidades originais) - IPCC (2006);;;;;;;;;Fatores de Emissão (unidades convertidas);;;;;;;;;;Combustível;;;;Definição;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Referência;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;CO2 (kg/TJ);Fonte;CH4 (kg/TJ) por setor de atividade;;;;N2O (kg/TJ) por setor de atividade;;;;;CO2 (kg/un.);CH4 (kg/un.) por setor de atividade;;;;N2O (kg/un.) por setor de atividade;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;(GJ/t);(kg/unidade);;;;Energia;Manufatura ou Construção;Comercial ou Institucional;Residencial, Agricultura, Florestal ou Pesca;Energia;Manufatura ou Construção;Comercial ou Institucional;Residencial, Agricultura, Florestal ou Pesca;;;Energia;Manufatura ou Construção;Comercial ou Institucional;Residencial, Agricultura, Florestal ou Pesca;Energia;Manufatura ou Construção;Comercial ou Institucional;Residencial, Agricultura, Florestal ou Pesca;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Acetileno;-;kg;-;-;Programa Brasileiro GHG Protocol;;-;-;-;-;-;-;-;-;-;;3;-;-;-;-;-;-;-;-;;Acetileno;;;;O acetileno é um hidrocarboneto, cuja fórmula molecular é C₂H₂. Trata-se de uma gás incolor bastante utilizado em processos de solda ou corte de metais por maçarico. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;FISPQ ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Biodiesel (B100);litros;9;0,880;BEN 2023;2,431;0,0003;0,00002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Biometano;m³;8.485;-;DEFRA 2024;1,993;0,0033;0,00011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Bioquerosene (SAF);litros;10.516;0,791;DEFRA 2024;2,491;0,0000;0,00009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;HVO (diesel verde);litros;10.509;0,780;DEFRA 2024;2,431;0,0000;0,00013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Biometanol;litros;4.761;0,793;DEFRA 2024;1,089;0,0001;0,00001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Etanol Anidro;litros;6.75;0,791;BEN 2023;1,526;0,0002;0,00001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;* O etanol anidro é adicionado à gasolina.;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Tabela 5. Fatores de emissão por utilização de carvões em transporte ferroviário;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"Combustível

";Unidade;"Poder Calorífico
Inferior (PCI)";Densidade ;Referência;Fatores de Emissão (kg GEE/un.);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;CO2;CH4;N2O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;(GJ/t);(kg/unidade);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Carvão Vapor 3100 kcal / kg;Toneladas;12,4;1;BEN 2023;1.168;0,12351;0,018527;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Carvão Vapor 3300 kcal / kg;Toneladas;13,0;1;BEN 2023;1.228;0,12979;0,019469;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Carvão Vapor 3700 kcal / kg;Toneladas;14,7;1;BEN 2023;1.386;0,14654;0,021981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Carvão Vapor 4200 kcal / kg;Toneladas;16,7;1;BEN 2023;1.584;0,16747;0,025121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Carvão Vapor 4500 kcal / kg;Toneladas;17,8;1;BEN 2023;1.683;0,17794;0,026691;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Carvão Vapor 4700 kcal / kg;Toneladas;18,6;1;BEN 2023;1.763;0,18631;0,027947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Carvão Vapor 5200 kcal / kg;Toneladas;20,5;1;BEN 2023;1.941;0,20515;0,030773;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Carvão Vapor 5900 kcal / kg;Toneladas;23,4;1;BEN 2023;2.218;0,23446;0,035169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Carvão Vapor 6000 kcal / kg;Toneladas;23,9;1;BEN 2023;2.258;0,23865;0,035797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Carvão Vapor sem Especificação;Toneladas;11,9;1;BEN 2023;1.129;0,11932;0,017899;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Coque de Carvão Mineral;Toneladas;28,9;1;BEN 2023;3.091;0,28889;0,043333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Fator de emissão por frota e tipo de combustível;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Tabela 6. Fatores de emissão por frota e tipo de combustível;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Combustível;Tipo de Veículo;"Fatores de Emissão (unidades originais) - MMA (2014) e CETESB (2023)
CH4 (g/km)";;;;;;;;;;;;;;;;;;;;;;;;;;"Fatores de Emissão (unidades originais) - MMA (2014) e CETESB (2023)
N2O (g/km)";;;;;;;;;;;;;;;;;;;;;;;;;;;"Fatores de Emissão (unidades convertidas)
CH4 (kg / litro)";;;;;;;;;;;;;;;;;;;;;;;;;;;"Fatores de Emissão (unidades convertidas)
N2O (kg / litro)";;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Todos os anos;até 2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;Todos os anos;até 2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;;Tipo de Veículo;Todos os anos;até 2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;Todos os anosa;até 2000a;2001a;2002a;2003a;2004a;2005a;2006a;2007a;2008a;2009a;2010a;2011a;2012a;2013a;2014a;2015a;2016a;2017a;2018a;2019a;2020a;2021a;2022a;2023a;2024a
;Gasolina Automotiva (comercial);Automóvel a gasolina;;0,032;0,027;0,027;0,027;0,027;0,025;0,005;0,005;0,004;0,008;0,006;0,007;0,005;0,006;0,006;0,004;0,006;0,004;0,004;0,003;0,003;0,003;0,003;0,003;0,003;;0,022;0,022;0,022;0,021;0,021;0,021;0,021;0,021;0,024;0,024;0,023;0,021;0,021;0,022;0,021;0,020;0,020;0,020;0,020;0,020;0,020;0,020;0,017;0,020;0,020;;Automóvel a gasolina;;0,0004;0,0003;0,0003;0,0003;0,0003;0,0003;0,0001;0,0001;0,0000;0,0001;0,0001;0,0001;0,0001;0,000067;0,0001;0,0000;0,0001;0,0001;0,0001;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;0,0003;0,0003;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0003;0,0002;0,0002;0,0002;0,0002;0,0002;0,0003;0,0003;0,0003;0,0002;0,0003;0,0002;0,0002;0,0003;0,0003
;;Automóvel flex a gasolina;;-;-;-;0,012;0,020;0,027;0,041;0,041;0,015;0,003;0,007;0,009;0,010;0,006;0,004;0,003;0,004;0,004;0,004;0,004;0,004;0,005;0,003;0,004;0,004;;-;-;-;0,023;0,022;0,021;0,020;0,020;0,021;0,021;0,019;0,019;0,019;0,019;0,019;0,018;0,018;0,018;0,018;0,018;0,018;0,018;0,018;0,018;0,018;;Automóvel flex a gasolina;;-;-;-;0,0001;0,0002;0,0003;0,0005;0,0005;0,0002;0,0000;0,0001;0,0001;0,0001;0,0001;0,0001;0,0000;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0000;0,0001;0,0001;;-;-;-;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0003;0,0003;0,0003;0,0003;0,0003;0,0003;0,0003;0,0003
;;Motocicleta a gasolina;;0,39;0,39;0,39;0,11;0,12;0,07;0,05;0,05;0,03;0,04;0,04;0,05;0,04;0,040;0,040;0,032;0,031;0,027;0,027;0,028;0,029;0,027;0,026;0,026;0,026;;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;;Motocicleta a gasolina;;0,0146;0,0146;0,0146;0,0041;0,0046;0,0026;0,0019;0,0018;0,0013;0,0015;0,0016;0,0019;0,0016;0,0016;0,0016;0,0014;0,0014;0,0016;0,0016;0,0015;0,0015;0,0014;0,0015;0,0015;0,0015;;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001
;;Motocicleta flex a gasolina;;-;-;-;-;-;-;-;-;-;0,04;0,04;0,03;0,03;0,035;0,035;0,028;0,032;0,030;0,028;0,031;0,032;0,029;0,029;0,031;0,031;;-;-;-;-;-;-;-;-;-;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;;Motocicleta flex a gasolina;;-;-;-;-;-;-;-;-;-;0,0016;0,0016;0,0015;0,0015;0,0015;0,0015;0,0013;0,0015;0,0016;0,0014;0,0017;0,0016;0,0015;0,0017;0,0016;0,0016;;-;-;-;-;-;-;-;-;-;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001
;;Veículo comercial leve a gasolina;;0,024;0,031;0,028;0,028;0,030;0,003;0,012;0,013;0,057;0,001;0,002;0,008;0,006;0,005;0,003;0,002;0,003;0,003;0,003;0,003;0,003;0,005;0,004;0,004;0,004;;0,022;0,022;0,022;0,021;0,021;0,021;0,021;0,021;0,024;0,028;0,027;0,024;0,024;0,025;0,022;0,022;0,022;0,022;0,022;0,022;0,022;0,022;0,022;0,022;0,022;;Veículo comercial leve a gasolina;;0,0002;0,0002;0,0002;0,0002;0,0002;0,0000;0,0001;0,0001;0,0004;0,0000;0,0000;0,0001;0,0001;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0001;0,0001;0,0000;0,0000;;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0003;0,0003;0,0003;0,0004;0,0002;0,0002
;;Veículo comercial leve flex a gasolina;;-;-;-;0,010;0,020;0,030;0,024;0,045;0,050;0,024;0,003;0,012;0,009;0,010;0,006;0,004;0,004;0,005;0,004;0,005;0,007;0,004;0,005;0,007;0,007;;-;-;-;0,023;0,021;0,021;0,023;0,020;0,020;0,028;0,024;0,026;0,026;0,027;0,027;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;0,024;;Veículo comercial leve flex a gasolina;;-;-;-;0,0001;0,0002;0,0003;0,0002;0,0004;0,0004;0,0002;0,0000;0,0001;0,0001;0,0001;0,0001;0,0000;0,0000;0,0001;0,0000;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;;-;-;-;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0003;0,0003;0,0003;0,0003;0,0003;0,0003;0,0002;0,0002
;Gás Natural Veicular (GNV);Automóvel a GNV;0,220;;;;;;;;;;;;;;;;;;;;;;;;;;0,0313;;;;;;;;;;;;;;;;;;;;;;;;;;;Automóvel a GNV;0,0026;0,0026;0,0026;0,0026;0,0026;0,0026;0,0026;0,0026;0,0026;0,0026;0,0026;0,0026;0,0026;0,0026;0,0026;0,0026;0,0026;0,0026;0,0026;0,0026;0,0026;0,0026;0,0026;0,0026;0,0026;0,0026;0,0004;0,0004;0,0004;0,0004;0,0004;0,0004;0,0004;0,0004;0,0004;0,0004;0,0004;0,0004;0,0004;0,0004;0,0004;0,0004;0,0004;0,0004;0,0004;0,0004;0,0004;0,0004;0,0004;0,0004;0,0004;0,0004
;Óleo Diesel (comercial);Veículo comercial leve a diesel;;0,005;0,005;0,005;0,005;0,005;0,005;0,005;0,005;0,014;0,008;0,002;0,004;0,012;0,014;0,013;0,012;0,012;0,010;0,011;0,010;0,017;0,015;0,008;0,007;0,007;;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;0,02;;Veículo comercial leve a diesel;;0,00005;0,00005;0,00005;0,00005;0,00005;0,00005;0,00005;0,00005;0,00013;0,00008;0,00002;0,00004;0,00013;0,00015;0,00014;0,00013;0,00013;0,00011;0,00012;0,00011;0,00020;0,00017;0,00009;0,00008;0,00008;;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002
;;Micro-ônibus a diesel;;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,004;0,004;;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;;Micro-ônibus a diesel;;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0000;0,0000;;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001
;;Ônibus rodoviário a diesel;;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;;Ônibus rodoviário a diesel;;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001
;;Ônibus urbano a diesel;;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,060;0,009;0,009;;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;0,03;;Ônibus urbano a diesel;;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0000;0,0000;;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001
;;Tipo de Veículo;Fatores de Emissão - DEFRA (2024) - CH4 (g/km);;;;;;;;;;;;;;;;;;;;;;;;;;Fatores de Emissão - DEFRA (2024) - N2O (g/km);;;;;;;;;;;;;;;;;;;;;;;;;;;Fatores de Emissão (unidades convertidas) - CH4 (kg / litro);;;;;;;;;;;;;;;;;;;;;;;;;;;Fatores de Emissão (unidades convertidas) - N2O (kg / litro);;;;;;;;;;;;;;;;;;;;;;;;;
;;Caminhão - rígido (3,5 a 7,5 toneladas);0,004;;;;;;;;;;;;;;;;;;;;;;;;;;0,0201;;;;;;;;;;;;;;;;;;;;;;;;;;;Caminhão - rígido (3,5 a 7,5 toneladas);0,00002;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00010;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001
;;Caminhão - rígido (7,5 a 17 toneladas);0,005;;;;;;;;;;;;;;;;;;;;;;;;;;0,0245;;;;;;;;;;;;;;;;;;;;;;;;;;;Caminhão - rígido (7,5 a 17 toneladas);0,00002;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00010;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001
;;Caminhão - rígido (acima de 17 toneladas);0,008;;;;;;;;;;;;;;;;;;;;;;;;;;0,0400;;;;;;;;;;;;;;;;;;;;;;;;;;;Caminhão - rígido (acima de 17 toneladas);0,00002;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00010;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001
;;Caminhão - rígido (média);0,007;;;;;;;;;;;;;;;;;;;;;;;;;;0,0335;;;;;;;;;;;;;;;;;;;;;;;;;;;Caminhão - rígido (média);0,00002;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00010;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001
;;Caminhão - articulado (3,5 a 33 toneladas);0,004;;;;;;;;;;;;;;;;;;;;;;;;;;0,0456;;;;;;;;;;;;;;;;;;;;;;;;;;;Caminhão - articulado (3,5 a 33 toneladas);0,00001;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00015;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001
;;Caminhão - articulado (acima de 33 toneladas);0,005;;;;;;;;;;;;;;;;;;;;;;;;;;0,0543;;;;;;;;;;;;;;;;;;;;;;;;;;;Caminhão - articulado (acima de 33 toneladas);0,00001;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00015;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001
;;Caminhão - articulado (média);0,005;;;;;;;;;;;;;;;;;;;;;;;;;;0,0539;;;;;;;;;;;;;;;;;;;;;;;;;;;Caminhão - articulado (média);0,00001;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00015;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001
;;Caminhão - caminhão (média);0,006;;;;;;;;;;;;;;;;;;;;;;;;;;0,0451;;;;;;;;;;;;;;;;;;;;;;;;;;;Caminhão - caminhão (média);0,00002;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00013;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001
